5.876507163047790527e-01 1.379183828830718994e-01 4.380794763565063477e-01
5.855073332786560059e-01 1.330964863300323486e-01 4.422973096370697021e-01
5.769561529159545898e-01 1.393742114305496216e-01 4.336398839950561523e-01
5.727648138999938965e-01 1.367822438478469849e-01 4.346722662448883057e-01
5.907421708106994629e-01 1.387674659490585327e-01 4.399200379848480225e-01
5.750997066497802734e-01 1.379633396863937378e-01 4.347150325775146484e-01
5.726353526115417480e-01 1.355576515197753906e-01 4.385312497615814209e-01
5.710735321044921875e-01 1.347473412752151489e-01 4.338631927967071533e-01
6.010895371437072754e-01 1.363098472356796265e-01 4.425290524959564209e-01
5.808233022689819336e-01 1.349772214889526367e-01 4.403328597545623779e-01
5.726189017295837402e-01 1.349221020936965942e-01 4.358904957771301270e-01
5.875107645988464355e-01 1.367371827363967896e-01 4.357986152172088623e-01
5.685383081436157227e-01 1.383321881294250488e-01 4.332968890666961670e-01
5.625297427177429199e-01 1.395109295845031738e-01 4.243547320365905762e-01
6.078695058822631836e-01 1.387131810188293457e-01 4.496811926364898682e-01
5.649012923240661621e-01 1.352604478597640991e-01 4.316083490848541260e-01
5.806595683097839355e-01 1.404401808977127075e-01 4.391179680824279785e-01
5.853735804557800293e-01 1.343663334846496582e-01 4.406422972679138184e-01
5.957102775573730469e-01 1.361633539199829102e-01 4.463932216167449951e-01
5.650945305824279785e-01 1.382161378860473633e-01 4.333563446998596191e-01
5.800275802612304688e-01 1.377730965614318848e-01 4.383265078067779541e-01
6.017460823059082031e-01 1.367082595825195312e-01 4.465314149856567383e-01
5.906074643135070801e-01 1.373352557420730591e-01 4.360933303833007812e-01
5.795946717262268066e-01 1.387899816036224365e-01 4.386577308177947998e-01
5.852234959602355957e-01 1.382057070732116699e-01 4.356960058212280273e-01
5.700736641883850098e-01 1.360311210155487061e-01 4.344391822814941406e-01
6.062945723533630371e-01 1.391646862030029297e-01 4.476723968982696533e-01
5.923594832420349121e-01 1.360237747430801392e-01 4.427101910114288330e-01
5.917753577232360840e-01 1.342381536960601807e-01 4.401892721652984619e-01
5.774387717247009277e-01 1.347106099128723145e-01 4.353565871715545654e-01
6.046969890594482422e-01 1.395530104637145996e-01 4.478350579738616943e-01
5.804882645606994629e-01 1.381049156188964844e-01 4.334761500358581543e-01
5.718190670013427734e-01 1.396921724081039429e-01 4.339381456375122070e-01
5.945775508880615234e-01 1.376490592956542969e-01 4.438934028148651123e-01
5.521960258483886719e-01 1.423767358064651489e-01 4.222673773765563965e-01
5.964122414588928223e-01 1.399832665920257568e-01 4.423913061618804932e-01
5.904701352119445801e-01 1.329412162303924561e-01 4.414560496807098389e-01
5.883277058601379395e-01 1.352733820676803589e-01 4.414852261543273926e-01
5.695924758911132812e-01 1.408656537532806396e-01 4.300459921360015869e-01
5.698220133781433105e-01 1.354200392961502075e-01 4.304172992706298828e-01
5.695159435272216797e-01 1.374877691268920898e-01 4.316026866436004639e-01
5.989443659782409668e-01 1.399555206298828125e-01 4.454948604106903076e-01
5.910326838493347168e-01 1.392636299133300781e-01 4.393168985843658447e-01
5.619969367980957031e-01 1.388144642114639282e-01 4.283068776130676270e-01
5.586205124855041504e-01 1.372092217206954956e-01 4.309683442115783691e-01
5.798908472061157227e-01 1.372715830802917480e-01 4.357073307037353516e-01
5.781531333923339844e-01 1.341493129730224609e-01 4.379076063632965088e-01
5.802764892578125000e-01 1.377543210983276367e-01 4.333261549472808838e-01
5.924375653266906738e-01 1.363270133733749390e-01 4.435950219631195068e-01
5.690452456474304199e-01 1.334464401006698608e-01 4.375270903110504150e-01
5.830836892127990723e-01 1.365613341331481934e-01 4.365458190441131592e-01
5.938374996185302734e-01 1.356243938207626343e-01 4.371920526027679443e-01
5.667359232902526855e-01 1.374139040708541870e-01 4.305592775344848633e-01
5.780075788497924805e-01 1.353136897087097168e-01 4.310796260833740234e-01
5.748158693313598633e-01 1.391921937465667725e-01 4.362804293632507324e-01
5.911687612533569336e-01 1.368946135044097900e-01 4.420264065265655518e-01
5.898717641830444336e-01 1.376570165157318115e-01 4.416767358779907227e-01
5.634332895278930664e-01 1.389653235673904419e-01 4.270182251930236816e-01
6.160135269165039062e-01 1.357400566339492798e-01 4.531320333480834961e-01
5.945168137550354004e-01 1.360870897769927979e-01 4.442342519760131836e-01
5.661599040031433105e-01 1.357713341712951660e-01 4.286288022994995117e-01
5.766412019729614258e-01 1.344853639602661133e-01 4.352198243141174316e-01
5.934494733810424805e-01 1.345619708299636841e-01 4.428113698959350586e-01
5.537449717521667480e-01 1.371676623821258545e-01 4.230813980102539062e-01
5.989875197410583496e-01 1.359073519706726074e-01 4.440611898899078369e-01
5.843454599380493164e-01 1.402193903923034668e-01 4.365738034248352051e-01
5.698072314262390137e-01 1.401490420103073120e-01 4.311901032924652100e-01
5.749282240867614746e-01 1.379596292972564697e-01 4.301847517490386963e-01
5.658152699470520020e-01 1.389933228492736816e-01 4.305444061756134033e-01
5.995948910713195801e-01 1.349921822547912598e-01 4.451264739036560059e-01
5.509462356567382812e-01 1.402856707572937012e-01 4.248763024806976318e-01
6.017941236495971680e-01 1.408399641513824463e-01 4.446027278900146484e-01
5.747314095497131348e-01 1.341977119445800781e-01 4.391759037971496582e-01
5.827298760414123535e-01 1.326442509889602661e-01 4.337605535984039307e-01
5.852713584899902344e-01 1.394380480051040649e-01 4.368503987789154053e-01
6.015870571136474609e-01 1.379051953554153442e-01 4.480105042457580566e-01
5.995596647262573242e-01 1.372135132551193237e-01 4.441236555576324463e-01
5.887279510498046875e-01 1.355011016130447388e-01 4.366785287857055664e-01
5.881999135017395020e-01 1.384203732013702393e-01 4.405811727046966553e-01
5.966978073120117188e-01 1.336650699377059937e-01 4.413984119892120361e-01
5.593003630638122559e-01 1.338121294975280762e-01 4.297862350940704346e-01
5.845015048980712891e-01 1.369564533233642578e-01 4.445517063140869141e-01
5.992743968963623047e-01 1.364061981439590454e-01 4.497495591640472412e-01
5.762743949890136719e-01 1.376196146011352539e-01 4.392087757587432861e-01
5.889577269554138184e-01 1.368097513914108276e-01 4.383564889430999756e-01
6.122048497200012207e-01 1.389728486537933350e-01 4.503438770771026611e-01
5.631397366523742676e-01 1.366692185401916504e-01 4.285074770450592041e-01
6.048197150230407715e-01 1.324530392885208130e-01 4.498306214809417725e-01
5.675267577171325684e-01 1.350711286067962646e-01 4.321923553943634033e-01
6.029454469680786133e-01 1.369180977344512939e-01 4.395676851272583008e-01
5.743871927261352539e-01 1.381664276123046875e-01 4.332747459411621094e-01
5.509763360023498535e-01 1.396401375532150269e-01 4.271327555179595947e-01
5.824673175811767578e-01 1.387025713920593262e-01 4.380317032337188721e-01
6.015717387199401855e-01 1.352098286151885986e-01 4.463475644588470459e-01
5.926966071128845215e-01 1.373931616544723511e-01 4.405379295349121094e-01
5.824140310287475586e-01 1.388838738203048706e-01 4.366682767868041992e-01
6.002914309501647949e-01 1.377559751272201538e-01 4.436458349227905273e-01
5.785844326019287109e-01 1.342451274394989014e-01 4.373363256454467773e-01
6.128571033477783203e-01 1.349422037601470947e-01 4.454790055751800537e-01
5.958254933357238770e-01 1.339204907417297363e-01 4.417741596698760986e-01
5.678132772445678711e-01 1.371455639600753784e-01 4.331490099430084229e-01
6.048121452331542969e-01 1.345514059066772461e-01 4.408902823925018311e-01
5.929797291755676270e-01 1.385952681303024292e-01 4.434235692024230957e-01
5.792400240898132324e-01 1.388216018676757812e-01 4.393926262855529785e-01
5.811021924018859863e-01 1.389672756195068359e-01 4.381558597087860107e-01
5.920506715774536133e-01 1.384989768266677856e-01 4.436989128589630127e-01
6.047828793525695801e-01 1.359888613224029541e-01 4.509980976581573486e-01
5.961580872535705566e-01 1.397259831428527832e-01 4.424179792404174805e-01
5.953104496002197266e-01 1.396830379962921143e-01 4.399755895137786865e-01
5.723690986633300781e-01 1.367426067590713501e-01 4.326502680778503418e-01
5.865638852119445801e-01 1.376116424798965454e-01 4.391970932483673096e-01
5.632897019386291504e-01 1.374677121639251709e-01 4.300087690353393555e-01
5.695046186447143555e-01 1.390433013439178467e-01 4.333655536174774170e-01
5.576263070106506348e-01 1.360453814268112183e-01 4.237535595893859863e-01
5.639104843139648438e-01 1.406072974205017090e-01 4.273940324783325195e-01
5.584508180618286133e-01 1.385948359966278076e-01 4.271541237831115723e-01
5.780883431434631348e-01 1.347840130329132080e-01 4.395962357521057129e-01
5.941351056098937988e-01 1.405251473188400269e-01 4.408745169639587402e-01
5.852199792861938477e-01 1.407563090324401855e-01 4.423640370368957520e-01
5.716748833656311035e-01 1.362233757972717285e-01 4.335826933383941650e-01
5.735933184623718262e-01 1.382544636726379395e-01 4.307844936847686768e-01
5.894647836685180664e-01 1.322467327117919922e-01 4.430831670761108398e-01
5.716651678085327148e-01 1.419240385293960571e-01 4.321134090423583984e-01
6.037012338638305664e-01 1.355390101671218872e-01 4.491919577121734619e-01
6.035014986991882324e-01 1.382071375846862793e-01 4.428941309452056885e-01
5.843390822410583496e-01 1.351493000984191895e-01 4.385364055633544922e-01
5.745443701744079590e-01 1.381008177995681763e-01 4.357248246669769287e-01
5.827112197875976562e-01 1.369357705116271973e-01 4.364047944545745850e-01
5.783900022506713867e-01 1.362647265195846558e-01 4.361897110939025879e-01
5.949112772941589355e-01 1.330780684947967529e-01 4.432469010353088379e-01
5.780835747718811035e-01 1.350502073764801025e-01 4.348683059215545654e-01
5.911669731140136719e-01 1.361847370862960815e-01 4.421695470809936523e-01
5.779910087585449219e-01 1.387032866477966309e-01 4.361464679241180420e-01
5.807704925537109375e-01 1.417153477668762207e-01 4.368161857128143311e-01
5.884842276573181152e-01 1.362104862928390503e-01 4.367625117301940918e-01
5.809876918792724609e-01 1.367275416851043701e-01 4.396439790725708008e-01
6.016184687614440918e-01 1.360435038805007935e-01 4.470103383064270020e-01
6.120610833168029785e-01 1.400156617164611816e-01 4.467250704765319824e-01
5.784316062927246094e-01 1.402153968811035156e-01 4.335025548934936523e-01
5.634209513664245605e-01 1.381473988294601440e-01 4.286943972110748291e-01
6.039722561836242676e-01 1.374027878046035767e-01 4.460886716842651367e-01
5.920051336288452148e-01 1.365368366241455078e-01 4.423139691352844238e-01
5.822829008102416992e-01 1.364965438842773438e-01 4.358511567115783691e-01
5.946872234344482422e-01 1.360035091638565063e-01 4.420067965984344482e-01
5.968526005744934082e-01 1.366083621978759766e-01 4.386682808399200439e-01
5.825818777084350586e-01 1.359623074531555176e-01 4.340346753597259521e-01
5.899184942245483398e-01 1.338440179824829102e-01 4.403633773326873779e-01
5.884821414947509766e-01 1.336601972579956055e-01 4.373725354671478271e-01
5.601168870925903320e-01 1.354998350143432617e-01 4.275447726249694824e-01
5.903645157814025879e-01 1.363824903964996338e-01 4.412509202957153320e-01
5.906981229782104492e-01 1.404836028814315796e-01 4.444870352745056152e-01
5.994393229484558105e-01 1.369033008813858032e-01 4.424993991851806641e-01
5.670233964920043945e-01 1.382492333650588989e-01 4.354071915149688721e-01
5.868106484413146973e-01 1.371115744113922119e-01 4.395015239715576172e-01
5.797099471092224121e-01 1.392304003238677979e-01 4.357110857963562012e-01
5.882225036621093750e-01 1.365102380514144897e-01 4.417637586593627930e-01
5.637003779411315918e-01 1.397970318794250488e-01 4.275049567222595215e-01
6.106870770454406738e-01 1.402083933353424072e-01 4.498895704746246338e-01
6.032876372337341309e-01 1.384050548076629639e-01 4.485194385051727295e-01
5.789403319358825684e-01 1.380569338798522949e-01 4.382211565971374512e-01
5.852172374725341797e-01 1.388432085514068604e-01 4.447800517082214355e-01
5.739200711250305176e-01 1.410228163003921509e-01 4.333864748477935791e-01
6.065419316291809082e-01 1.388838142156600952e-01 4.487102329730987549e-01
6.014816761016845703e-01 1.398027092218399048e-01 4.436610639095306396e-01
5.844666957855224609e-01 1.364524960517883301e-01 4.339834153652191162e-01
5.754898190498352051e-01 1.414648145437240601e-01 4.381812214851379395e-01
6.087883114814758301e-01 1.378474384546279907e-01 4.510219097137451172e-01
5.891856551170349121e-01 1.365217268466949463e-01 4.465031921863555908e-01
5.805186033248901367e-01 1.399180442094802856e-01 4.395898878574371338e-01
5.711349248886108398e-01 1.347634345293045044e-01 4.310835003852844238e-01
5.912795662879943848e-01 1.386554986238479614e-01 4.459432959556579590e-01
5.785475373268127441e-01 1.374076455831527710e-01 4.425907433032989502e-01
5.649003386497497559e-01 1.327730566263198853e-01 4.290821552276611328e-01
5.518752932548522949e-01 1.376335322856903076e-01 4.285927414894104004e-01
5.751296877861022949e-01 1.391679793596267700e-01 4.327248930931091309e-01
5.807433724403381348e-01 1.426849961280822754e-01 4.397810101509094238e-01
5.875016450881958008e-01 1.359111070632934570e-01 4.399697780609130859e-01
5.826864838600158691e-01 1.340834200382232666e-01 4.357430338859558105e-01
6.063026785850524902e-01 1.359349787235260010e-01 4.466001689434051514e-01
5.711795091629028320e-01 1.359426677227020264e-01 4.317293465137481689e-01
6.031849980354309082e-01 1.406225413084030151e-01 4.459754526615142822e-01
5.614297986030578613e-01 1.390076875686645508e-01 4.268171191215515137e-01
5.921703577041625977e-01 1.341184973716735840e-01 4.410435557365417480e-01
5.816340446472167969e-01 1.382493674755096436e-01 4.367863237857818604e-01
5.783410072326660156e-01 1.354415714740753174e-01 4.321156442165374756e-01
5.873830318450927734e-01 1.363839507102966309e-01 4.379736781120300293e-01
6.065185070037841797e-01 1.341529190540313721e-01 4.448027312755584717e-01
5.836396813392639160e-01 1.369546800851821899e-01 4.361701011657714844e-01
5.661495923995971680e-01 1.340193301439285278e-01 4.323683083057403564e-01
5.577006340026855469e-01 1.362193971872329712e-01 4.247286915779113770e-01
5.995270013809204102e-01 1.385373324155807495e-01 4.473173916339874268e-01
5.877547264099121094e-01 1.384520828723907471e-01 4.428545832633972168e-01
5.920463800430297852e-01 1.361346542835235596e-01 4.401878118515014648e-01
5.550838708877563477e-01 1.334115862846374512e-01 4.245455861091613770e-01
6.065858602523803711e-01 1.393774896860122681e-01 4.439688622951507568e-01
5.874278545379638672e-01 1.360587477684020996e-01 4.389989674091339111e-01
5.836113095283508301e-01 1.387534737586975098e-01 4.389563798904418945e-01
5.799701809883117676e-01 1.404360979795455933e-01 4.330016970634460449e-01
5.806301832199096680e-01 1.370559334754943848e-01 4.388366639614105225e-01
5.707000494003295898e-01 1.389485597610473633e-01 4.311830699443817139e-01
5.752595067024230957e-01 1.397052407264709473e-01 4.330758154392242432e-01
5.986070632934570312e-01 1.371134966611862183e-01 4.417564272880554199e-01
5.993268489837646484e-01 1.360290348529815674e-01 4.460535347461700439e-01
5.692447423934936523e-01 1.417039334774017334e-01 4.290572404861450195e-01
5.880171656608581543e-01 1.361048519611358643e-01 4.391840696334838867e-01
5.905453562736511230e-01 1.354388445615768433e-01 4.459905028343200684e-01
5.778567194938659668e-01 1.384901851415634155e-01 4.324760735034942627e-01
5.754092335700988770e-01 1.356789022684097290e-01 4.358099102973937988e-01
5.603947043418884277e-01 1.343142688274383545e-01 4.321092963218688965e-01
5.780359506607055664e-01 1.364222168922424316e-01 4.387178122997283936e-01
5.719594359397888184e-01 1.385984271764755249e-01 4.363783895969390869e-01
5.833886265754699707e-01 1.365010738372802734e-01 4.382434189319610596e-01
5.893911123275756836e-01 1.386622041463851929e-01 4.448466300964355469e-01
6.067540049552917480e-01 1.356217265129089355e-01 4.409079551696777344e-01
5.820776820182800293e-01 1.375688314437866211e-01 4.402526319026947021e-01
6.003110408782958984e-01 1.392000913619995117e-01 4.410137236118316650e-01
5.723035931587219238e-01 1.354474723339080811e-01 4.307653009891510010e-01
5.687254071235656738e-01 1.364983022212982178e-01 4.304922223091125488e-01
6.017332077026367188e-01 1.371159106492996216e-01 4.470487534999847412e-01
6.030046343803405762e-01 1.392610371112823486e-01 4.443110823631286621e-01
5.619019269943237305e-01 1.396367549896240234e-01 4.293366074562072754e-01
5.867353677749633789e-01 1.354830414056777954e-01 4.360129833221435547e-01
5.852232575416564941e-01 1.360294520854949951e-01 4.355578124523162842e-01
5.752452015876770020e-01 1.390313059091567993e-01 4.342254996299743652e-01
5.722100734710693359e-01 1.371034830808639526e-01 4.337143599987030029e-01
5.706257224082946777e-01 1.402061581611633301e-01 4.332756698131561279e-01
5.903766751289367676e-01 1.409571468830108643e-01 4.416261017322540283e-01
5.958047509193420410e-01 1.381850689649581909e-01 4.427248537540435791e-01
5.753861665725708008e-01 1.385067999362945557e-01 4.367617368698120117e-01
5.588423013687133789e-01 1.377028822898864746e-01 4.312426447868347168e-01
5.713111758232116699e-01 1.367568969726562500e-01 4.331883192062377930e-01
5.613340139389038086e-01 1.363056004047393799e-01 4.343935549259185791e-01
5.904197692871093750e-01 1.403425931930541992e-01 4.429159164428710938e-01
5.823287367820739746e-01 1.376517117023468018e-01 4.360500872135162354e-01
6.003533601760864258e-01 1.422009468078613281e-01 4.457167088985443115e-01
5.765798091888427734e-01 1.382941305637359619e-01 4.342330694198608398e-01
5.881490111351013184e-01 1.357117146253585815e-01 4.406347572803497314e-01
6.048350930213928223e-01 1.371646225452423096e-01 4.470655024051666260e-01
5.872187018394470215e-01 1.389524042606353760e-01 4.378486573696136475e-01
6.024202108383178711e-01 1.405714005231857300e-01 4.450943171977996826e-01
5.818135738372802734e-01 1.391821354627609253e-01 4.361969530582427979e-01
5.968422889709472656e-01 1.373631954193115234e-01 4.426572918891906738e-01
5.462998747825622559e-01 1.334785223007202148e-01 4.266122579574584961e-01
5.883063077926635742e-01 1.377935856580734253e-01 4.383707046508789062e-01
5.699562430381774902e-01 1.347352117300033569e-01 4.356564879417419434e-01
5.833447575569152832e-01 1.354466974735260010e-01 4.414088129997253418e-01
6.009193658828735352e-01 1.393571943044662476e-01 4.447147846221923828e-01
5.786295533180236816e-01 1.357910335063934326e-01 4.347014427185058594e-01
6.024019718170166016e-01 1.391846239566802979e-01 4.455549418926239014e-01
5.756592750549316406e-01 1.352008581161499023e-01 4.398004412651062012e-01
6.087240576744079590e-01 1.363526582717895508e-01 4.513008296489715576e-01
5.700625181198120117e-01 1.408815085887908936e-01 4.324460029602050781e-01
5.788880586624145508e-01 1.395980715751647949e-01 4.330289661884307861e-01
5.674700736999511719e-01 1.378020197153091431e-01 4.296558797359466553e-01
5.783029198646545410e-01 1.374320685863494873e-01 4.302830994129180908e-01
5.994352698326110840e-01 1.362536251544952393e-01 4.461629390716552734e-01
5.915509462356567383e-01 1.378259062767028809e-01 4.376573562622070312e-01
5.662608742713928223e-01 1.352618634700775146e-01 4.290670454502105713e-01
5.900402665138244629e-01 1.373849362134933472e-01 4.429647922515869141e-01
5.899317860603332520e-01 1.404914855957031250e-01 4.399830400943756104e-01
5.594956874847412109e-01 1.349653303623199463e-01 4.291534721851348877e-01
5.651487112045288086e-01 1.370847672224044800e-01 4.344814717769622803e-01
5.751960873603820801e-01 1.346783787012100220e-01 4.328025579452514648e-01
5.863806009292602539e-01 1.367238163948059082e-01 4.400113523006439209e-01
5.770877003669738770e-01 1.386166214942932129e-01 4.367559552192687988e-01
5.534192919731140137e-01 1.377667784690856934e-01 4.261938333511352539e-01
5.782536864280700684e-01 1.340941786766052246e-01 4.384954571723937988e-01
5.847902297973632812e-01 1.335200369358062744e-01 4.384314417839050293e-01
5.905758738517761230e-01 1.381630301475524902e-01 4.426141381263732910e-01
5.676680207252502441e-01 1.397109925746917725e-01 4.320150017738342285e-01
5.869143605232238770e-01 1.406603008508682251e-01 4.347509145736694336e-01
5.713089704513549805e-01 1.350540369749069214e-01 4.369345009326934814e-01
5.994145870208740234e-01 1.351693719625473022e-01 4.505231678485870361e-01
5.866891145706176758e-01 1.379061788320541382e-01 4.435186386108398438e-01
6.342449188232421875e-01 1.395030915737152100e-01 4.578836858272552490e-01
5.896995663642883301e-01 1.382414549589157104e-01 4.426885247230529785e-01
5.733464360237121582e-01 1.350119858980178833e-01 4.299406111240386963e-01
5.700279474258422852e-01 1.376725733280181885e-01 4.310438334941864014e-01
5.936955213546752930e-01 1.382338553667068481e-01 4.392284452915191650e-01
5.770469903945922852e-01 1.351483315229415894e-01 4.355992972850799561e-01
5.600702166557312012e-01 1.375854462385177612e-01 4.332842230796813965e-01
6.112566590309143066e-01 1.356548517942428589e-01 4.508510828018188477e-01
6.031895279884338379e-01 1.397629976272583008e-01 4.411271214485168457e-01
5.907555222511291504e-01 1.381799131631851196e-01 4.368806481361389160e-01
5.693944096565246582e-01 1.386308968067169189e-01 4.294472038745880127e-01
6.038695573806762695e-01 1.369867473840713501e-01 4.443743228912353516e-01
5.713019967079162598e-01 1.349418461322784424e-01 4.299329519271850586e-01
5.830414891242980957e-01 1.387295424938201904e-01 4.401335418224334717e-01
